old_path,type,title,new_path,status,note
/מעבר-לעיקול-הדרך-מדוע-הריקנות-של-המחנך/,post,מעבר לעיקול הדרך: מדוע הריקנות של המחנך היא הצלחתו הגדולה ביותר?,/content-library.html,mapped-section,2026-03-26 · מאמרים
/מפגש-בינה-מלאכותית-לגילאי-חטב-תיכון-21-12-25/,post,מפגש: בינה מלאכותית לגילאי חט&quot;ב-תיכון 21.12.25,/news.html,mapped-section,2025-11-25 · מודעות ופרסומים
/מפגש-פורום-ארצי-214-אורים-בכפר-הירוק/,post,"מפגש פורום ארצי, 21/4, אורים בכפר הירוק",/news.html,mapped-section,2017-04-23 · הפורום הארצי - הודעות
/מפגש-פורום-משותף-לגנים-בתי-ספר-עמותות/,post,"מפגש פורום משותף לגנים, בתי ספר ועמותות חינוך ולדורף",/forum-newsletter.html,mapped-section,2015-12-30 · אגרת - חינוך ולדורף בישראל
/מפגש-שירה/,post,"&quot;אמן בכל שעה&quot; &#8211; מפגש שירה חורפי, 5 בדצמבר",/news.html,mapped-section,2018-11-10 · מודעות ופרסומים
/מקומה-של-האסתטיקה-בחינוך-ולדורף-אורי-ג/,post,מקומה של האסתטיקה בחינוך ולדורף | אורי גלעדי,/curriculum-capstone.html,mapped-section,2020-05-13 · עבודות גמר
/מקומו-של-חינוך-וולדורף-בתוך-מערכת-החינ/,post,מקומו של חינוך וולדורף בתוך מערכת החינוך הממלכתי בישראל | יעל הרן,/curriculum-capstone.html,mapped-section,2022-06-30 · עבודות גמר
/מקונפליקט-לחיבור-ריפוי-חברתי-באמצעות/,post,מקונפליקט לחיבור: ריפוי חברתי באמצעות פרקטיקות בהשראת חינוך וולדורף,/content-library.html,mapped-section,2026-02-27 · מאמרים
/מרקו/,post,"הזמנה להרצאה ולסדנה עם מרקו פוגצ'ניק, אומן שלום של יונסקו, מרץ 2018",/news.html,mapped-section,2018-02-25 · מודעות ופרסומים
/משמש-לירח-משימת-ההתפתחות-של-המחנך-שרו/,post,משמש לירח: משימת ההתפתחות של המחנך | שרון הררי,/curriculum-capstone.html,mapped-section,2020-01-23 · עבודות גמר
/מתעוררים-למעשים-מרוץ-למען-האקלים/,post,מתעוררים למעשים – מרוץ למען האקלים,/news.html,mapped-section,2020-02-12 · מודעות ופרסומים
/נכון-לעכשיו-נובמבר-24/,post,נכון לעכשיו | נובמבר 24,/news.html,mapped-section,2024-11-06 · מודעות ופרסומים
/נעשה-ונלמד-כנס-פדגוגיה-עמלנית/,post,נעשה ונלמד &#8211; כנס פדגוגיה עמלנית,/news.html,mapped-section,2016-10-11 · מודעות ופרסומים
/נקודות-מבט-ונושאים-כלליים/,post,נקודות מבט ונושאים כלליים מהגן ועד כיתה ח',/curriculum-eurythmy.html,mapped-section,2015-03-26 · אוריתמיה
/נשמיע-את-קולנו/,post,נשמיע את קולנו | ירון זנבל,/news.html,mapped-section,2023-02-25 · מודעות ופרסומים
/סדנא-בהוראת-מתמטיקה-עם-גימי-יורק/,post,סדנא בהוראת מתמטיקה עם ג'ימי יורק,/news.html,mapped-section,2017-03-08 · מודעות ופרסומים
/סדנאות-פיסול-בחימר-עם-ילדים-בחינוך-ולד/,post,"סדנאות פיסול בחימר עם ילדים בחינוך ולדורף &#8211; רודולף קייסבך, אפריל 2019",/news.html,mapped-section,2019-01-23 · מודעות ופרסומים
/סדנה-ביודינאמית-דצמבר/,post,סדנה ביודינאמית דצמבר 2,/news.html,mapped-section,2018-12-03 · מודעות ופרסומים
/סדנה-בריאת-העולם-בצבעים-ובמים-בכיתה-ג/,post,סדנה: בריאת העולם בצבעים ובמים בכיתה ג´,/news.html,mapped-section,2017-07-22 · מודעות ופרסומים
/סדנה-מבנה-הפה-הלסת-והשיניים-כביטוי-לקו/,post,"סדנה: מבנה הפה, הלסת והשיניים כביטוי לקונסטיטוציה של הילד",/news.html,mapped-section,2016-11-11 · מודעות ופרסומים
/סדנה-מעשית-להכנת-קערות-אור-כמתנת-חג-לרא/,post,סדנה מעשית להכנת קערות אור כמתנת חג לראש השנה לצוותים,/news.html,mapped-section,2016-08-31 · מודעות ופרסומים
/סדנה-מרוכזת-בחקלאות-ביודינאמית/,post,סדנה מרוכזת בחקלאות ביודינאמית 11-12/01/19,/news.html,mapped-section,2018-12-27 · מודעות ופרסומים
/סדנת-bal-a-vis-x-בחופשת-הפסח/,post,סדנת bal-a-vis-x בחופשת הפסח,/news.html,mapped-section,2020-02-12 · מודעות ופרסומים
/סדנת-אורח-מיכאלה-גלוקלר/,post,סדנת אורח &#8211; מיכאלה גלוקלר,/news.html,mapped-section,2017-09-16 · מודעות ופרסומים
/סדנת-כימיה-בחופשת-סוכות-תכנית-הלימודי/,post,סדנת כימיה בחופשת סוכות &#8211; תכנית הלימודים בכיתות ז'-ח‎',/news.html,mapped-section,2017-09-17 · מודעות ופרסומים
/סדנת-כתיבת-תעודות-26-4-ו-3-5/,post,סדנת כתיבת תעודות: 26.4 ו-3.5,/news.html,mapped-section,2018-04-20 · מודעות ופרסומים
/סדנת-תרפיה-בדיבור-4-ביולי-בהרדוף/,post,סדנת תרפיה בדיבור &#8211; 4 ביולי בהרדוף,/news.html,mapped-section,2018-06-18 · מודעות ופרסומים
/סדנת_גאומטריה/,post,מי מפחד ממחוגה? סדנאות בחשבון ובגאומטריה למורי ד-ו,/news.html,mapped-section,2017-07-19 · מודעות ופרסומים
/סופש-חקלאות-ביודינאמית-וקורס-יסודות-ב/,post,סופ&quot;ש חקלאות ביודינאמית וקורס יסודות בחקלאות ביודינאמית,/news.html,mapped-section,2016-07-11 · מודעות ופרסומים
/סופש-חקלאות-ביודינאמית-​בחוות-יתיר-14-1504/,post,סופ&quot;ש חקלאות ביודינאמית ​בחוות יתיר 14-15/04,/news.html,mapped-section,2017-03-15 · מודעות ופרסומים
/סיכום-דיון-בנושא-בתי-ספר-אנתרופוסופיי/,post,סיכום דיון בנושא בתי ספר אנתרופוסופיים,/news.html,mapped-section,2015-10-19 · הפורום הארצי - הודעות
/סיכום-פגישת-פורום-ארצי-בית-ספר-אורים-ה/,post,"סיכום פגישת פורום ארצי &#8211; בית ספר אורים, הכפר הירוק, 8 למאי",/news.html,mapped-section,2016-05-28 · הפורום הארצי - הודעות
/סיפורת-והתפתחות-הילד-דוד-בניהו/,post,סיפורת והתפתחות הילד | דוד בניהו,/curriculum-capstone.html,mapped-section,2020-08-04 · עבודות גמר
/סמינר-ביוגרפיה/,post,סמינר ביוגרפיה 7-9/4/2016 בירושלים,/news.html,mapped-section,2016-03-10 · מודעות ופרסומים
/סמינר-בית-חינוך-במדבר/,post,סמינר בית חינוך במדבר,/news.html,mapped-section,2016-09-21 · מודעות ופרסומים
/סמינר-חינוך-ולדורף-למורי-תיכון/,post,סמינר חינוך ולדורף למורי תיכון,/news.html,mapped-section,2017-02-28 · מודעות ופרסומים
/סמינר-חינוך-לגילאי-התיכון/,post,סמינר חינוך לגילאי התיכון,/news.html,mapped-section,2017-05-21 · מודעות ופרסומים
/סמינר-לחינוך-וולדורף-למורים-בתיכון/,post,סמינר לחינוך וולדורף למורים בתיכון,/news.html,mapped-section,2016-06-27 · מודעות ופרסומים
/סמינר-תיכון-ולדורף-תשפ/,post,סמינר תיכון ולדורף &#8211; תש&quot;פ,/news.html,mapped-section,2019-05-31 · מודעות ופרסומים
/סמינרים-בתחום-בריאות-הנפש-בהיבט-אנתרו/,post,סמינרים בתחום בריאות הנפש בהיבט אנתרופוסופי 2020 &#8211; 2019,/news.html,mapped-section,2019-12-01 · מודעות ופרסומים
/סמכות-אוהבת-על-הסמכות-בחינוך-ולדורף-א/,post,סמכות אוהבת &#8211; על הסמכות בחינוך ולדורף | אלה גבריאלי,/curriculum-capstone.html,mapped-section,2025-05-30 · עבודות גמר
/סמכות-המחנך-בחינוך-ולדורף-אשר-וזה/,post,סמכות המחנך בחינוך ולדורף | אשר וזה,/curriculum-capstone.html,mapped-section,2018-07-11 · עבודות גמר
/עבודה-סמינריונית-פתיחת-בוקר-בעבודה-בח/,post,פתיחת בוקר בעבודה בחווה | עמית גל,/curriculum-capstone.html,mapped-section,2020-08-04 · עבודות גמר
/עבודת-העץ-בתיכון-ולדורף-גיא-כהן/,post,עבודת העץ בתיכון ולדורף | גיא כהן,/curriculum-capstone.html,mapped-section,2021-04-05 · עבודות גמר
/עברית-ולשון-בביס-יסודי/,post,עברית ולשון בבי&quot;ס יסודי,/curriculum-hebrew.html,mapped-section,2015-04-22 · עברית ולשון
/עזרה-ותמיכה-רק-בתשלום/,post,עזרה ותמיכה &#8211; רק בתשלום?,/news.html,mapped-section,2016-07-21 · הפורום הארצי - הודעות
/עזרים-למורה-לתכנון-שנתי-ובניית-תקופות/,post,עזרים למורה לתכנון שנתי ובניית תקופות,/news.html,mapped-section,2023-07-05 · מודעות ופרסומים
/עיון-בקוריקולום-התרבותי-היסטורי-בחינ/,post,עיון בקוריקולום התרבותי-היסטורי בחינוך וולדורף | יפתח שילוני,/curriculum-capstone.html,mapped-section,2023-04-05 · עבודות גמר
/עיצוב-מרחב-פיזי-ברוח-החינוך-דרור-צור-ו/,post,עיצוב מרחב פיזי ברוח החינוך | דרור צור וגלעד גולדשמידט,/content-library.html,mapped-section,2018-07-08 · מאמרים
/על-הערכות-ותעודות-בחינוך-ולדורף/,post,על הערכות ותעודות בחינוך ולדורף,/news.html,mapped-section,2023-04-26 · מודעות ופרסומים
/על-סינתזה-ואנליזה-בהוראת-המתמטיקה-בחט/,post,על סינתזה ואנליזה בהוראת המתמטיקה בחטיבת הביניים | ניצן פריימן,/curriculum-capstone.html,mapped-section,2018-07-08 · עבודות גמר
/על-שאלות-חינוכיות-בגיל-ההתבגרות-המיני/,post,"על שאלות חינוכיות בגיל ההתבגרות המינית (כיתות ו', ז', ח'): ליווי חינוכי וחינוך מיני | אורי עברי",/content-library.html,mapped-section,2020-03-08 · מאמרים
/עם-הפנים-קדימה-חוברת-סיכום-שלב-א/,post,עם הפנים קדימה &#8211; חוברת סיכום שלב א',/news.html,mapped-section,2017-09-16 · הפורום הארצי - הודעות
/עם-הפנים-קדימה-תהליך-ארגון-מחדש-של-הפו/,post,עם הפנים קדימה: תהליך ארגון מחדש של הפורום הארצי,/news.html,review,2017-09-15 · uncategorized
/ערב-פתוח-בתיכון-זומר-ברמת-גן-2922016/,post,ערב פתוח בתיכון זומר ברמת גן &#8211; 29/2/2016,/news.html,mapped-section,2016-02-24 · מודעות ופרסומים
/ערב-פתוח-בתיכון-זומר/,post,ערב פתוח בתיכון זומר ר&quot;ג 12/2/2018,/news.html,mapped-section,2018-01-09 · מודעות ופרסומים
/פדגוגיה_מתבוננת/,post,פדגוגיה מתבוננת &#8211; 27 במרץ 09:00 &#8211; 15:15,/news.html,mapped-section,2018-02-06 · מודעות ופרסומים
/פודקאסט-מסעות-בחינוך/,post,פודקאסט: מסעות בחינוך | הילה שקד ואלון ירושלמי,/news.html,mapped-section,2023-01-20 · מודעות ופרסומים
/פודקאסט-עולמה-של-הילדות/,post,פודקאסט: עולמה של הילדות | ד&quot;ר גלעד גולדשמידט,/news.html,mapped-section,2023-01-13 · מודעות ופרסומים
/פורומון1/,post,מלב אל לב &#8211; עדכון הפורום הארצי לקהילת ולדורף,/news.html,mapped-section,2018-09-21 · הפורום הארצי - הודעות
/פיזיקה-בכיתות-ו-עד-יב/,post,פיזיקה בכיתות ו' עד י&quot;ב,/curriculum-science.html,mapped-section,2015-03-26 · פיזיקה
/פיזיקה-מבוא/,post,פיזיקה &#8211; מבוא,/curriculum-science.html,mapped-section,2015-03-26 · פיזיקה
/פיסול-בחינוך-וולדורף-הלכה-למעשה-על-ה/,post,פיסול בחינוך וולדורף – הלכה למעשה על הקשר שבין פיסול לחיזוק כוחות הרצון | רעות לביא,/curriculum-capstone.html,mapped-section,2018-07-10 · עבודות גמר
/פלא-הצגת-כיתה-ח-עפ-סיפורה-של-רג-פלאסי/,post,"פלא, הצגת כיתה ח' ע&quot;פ סיפורה של ר&quot;ג´ פלאסיו לצפייה ישירה",/news.html,mapped-section,2018-07-04 · מודעות ופרסומים
/פסיכופונטיקה-הרצאות-וסדנאות/,post,פסיכופונטיקה &#8211; הרצאות וסדנאות,/news.html,mapped-section,2017-01-18 · מודעות ופרסומים
/פרדוקס-הדיגיטציה-בחינוך-בין-קדמה-טכנו/,post,פרדוקס הדיגיטציה בחינוך: בין קדמה טכנולוגית לבין נסיגה קוגניטיבית,/content-library.html,mapped-section,2026-01-31 · מאמרים
/פתיתת-הרשמה-לקורסי-למורים-חונכים-יעוד/,post,פתיתת הרשמה לקורסי למורים חונכים &#8211; יעודי למורי ולדורף!,/news.html,mapped-section,2019-12-04 · מודעות ופרסומים
/צוותי-חשיבה-לציון-100-שנה-לחינוך-ולדורף-ו-50/,post,צוותי חשיבה לציון 100 שנה לחינוך ולדורף ו-50 שנה לחינוך המרפא בישראל,/news.html,mapped-section,2019-11-30 · מודעות ופרסומים
/ציור-בביס-יסודי/,post,ציור בבי&quot;ס יסודי,/curriculum-painting.html,mapped-section,2015-03-26 · אמנות - ציור
/ציור-בביס-תיכון/,post,ציור בבי&quot;ס תיכון,/curriculum-painting.html,mapped-section,2015-03-26 · אמנות - ציור
/ציורי-לוח/,post,ציורי לוח | ירון זנבל,/news.html,mapped-section,2022-09-24 · מודעות ופרסומים
/קבוצות-עבודה-ארציות-של-מורי-ולדורף/,post,קבוצות עבודה ארציות של מורי ולדורף,/news.html,mapped-section,2020-03-30 · מודעות ופרסומים
/קבל-את-הילד-ביראה-חנך-אותו-באהבה-ושלחה/,post,"&quot;קבל את הילד ביראה, חנך אותו באהבה ושלחהו לדרכו בחירות&quot;",/content-library.html,mapped-section,2026-03-28 · מאמרים
/קול-כולי-מוזיקה-ויצירתיות-בממלכת-הילד/,post,קול כולי &#8211; מוזיקה ויצירתיות בממלכת הילדות &#8211; סדנת מוזיקה ויצירה לקראת ט&quot;ו בשבט,/news.html,mapped-section,2016-01-11 · מודעות ופרסומים
/קול-קורא/,post,קול קורא &#8211; לחשוב מחדש את הקשר החי וההוליסטי שבין כלכלה לחינוך,/news.html,mapped-section,2019-05-18 · מודעות ופרסומים
/קונצרט-חורף/,post,קונצרט החורף של בית חינוך אלומות &#8211; 25.12.2018,/news.html,mapped-section,2018-12-20 · מודעות ופרסומים
/קוריקולום-לעבודת-גינה-gardening/,post,קוריקולום לעבודת גינה – Gardening,/curriculum-gardening.html,mapped-section,2016-01-08 · אדם ואדמה
/קורס-ביונדמי/,post,קורס ביונדמי &#8211; מחזור מספר 5 יוצא לדרך,/news.html,mapped-section,2018-09-14 · מודעות ופרסומים
/קורס-מבוא-לחינוך-ולדורף-למצבי-חרום-עם-bernd/,post,קורס מבוא לחינוך ולדורף למצבי חרום עם  Bernd Ruf,/news.html,mapped-section,2019-07-08 · מודעות ופרסומים
/קפיצה-בחבל/,post,קפיצה בחבל,/curriculum-pe.html,mapped-section,2024-11-10 · בוטמר ומשחקים
/רגע-היציאה-מהכיתה-על-אמנות-הפרידה-בסוף/,post,רגע היציאה מהכיתה: על אמנות הפרידה בסוף יום לימודים,/content-library.html,mapped-section,2026-08-17 · מאמרים
/רישום-רישום-צורות-וגרפיקה-בביס-יסודי/,post,"רישום, רישום צורות וגרפיקה בבי&quot;ס יסודי",/curriculum-form-drawing.html,mapped-section,"2015-03-26 · אמנות - רישום, רישום צורות, גרפיקה"
/רישום-רישום-צורות-וגרפיקה-בביס-תיכון/,post,"רישום, רישום צורות וגרפיקה בבי&quot;ס תיכון",/curriculum-form-drawing.html,mapped-section,"2015-03-26 · אמנות - רישום, רישום צורות, גרפיקה"
/רפואת-שיניים/,post,"רפואת שיניים אנתרופוסופית &#8211; הקשר בין מבנה הפה, הלסת והשיניים להתפתחות הילד",/news.html,mapped-section,2018-12-06 · מודעות ופרסומים
/רשימת-ספרים-לכיתות-א-עד-ח/,post,רשימת ספרים לכיתות א' עד ח',/curriculum-hebrew.html,mapped-section,2015-03-26 · עברית ולשון
/שברים-פשוטים-אתגרים-בהוראת-השברים-והמ/,post,שברים פשוטים?! אתגרים בהוראת השברים והמענה של חינוך ולדורף,/content-library.html,mapped-section,2026-01-13 · מאמרים
/שושנה/,post,בית הספר לאמנות הדיבור והדרמה מזמין: השושנה הלבנה,/news.html,mapped-section,2018-02-22 · מודעות ופרסומים
/שלד/,post,המקדש בתוכנו &#8211; סדנת הכרות עם המסתורין שבשלד האדם,/news.html,mapped-section,2017-11-08 · מודעות ופרסומים
/שלום-כיתה-א-2/,post,שלום כיתה א,/news.html,mapped-section,2026-07-20 · מודעות ופרסומים
/שלום-כיתה-א/,post,שלום כיתה א',/news.html,mapped-section,2023-07-01 · מודעות ופרסומים
/שנים-עשר-החושים-לאור-האנתרופוסופיה-ומ/,post,שנים עשר החושים לאור האנתרופוסופיה ומשמעותם לחינוך | רעות אתרוגי,/curriculum-capstone.html,mapped-section,2019-07-29 · עבודות גמר
/שפה-וספרות-אנגלית/,post,שפה וספרות אנגלית לכיתות התיכון,/curriculum-languages.html,mapped-section,2015-04-26 · אנגלית
/תהליך-ארגוני-בפורום-הארצי/,post,תהליך ארגוני בפורום הארצי,/news.html,mapped-section,2016-05-06 · הפורום הארצי - הודעות
/תואר-ראשון-b-ed-ותעודת-הוראה-בחינוך-יסודי/,post,תואר ראשון B.Ed. ותעודת הוראה בחינוך יסודי בגישת וולדורף (אנתרופוסופיה) &#8211; יום פתוח למתעניינים יתקיים ביום חמישי 13.7.17,/news.html,mapped-section,2017-07-07 · מודעות ופרסומים
/תואר-שני-עם-התמחות-ולדורף/,post,תואר שני עם התמחות ולדורף,/news.html,mapped-section,2026-02-20 · מודעות ופרסומים
/תוכנית-הלימודים-ודגשים-עבור-בית-הספר-ה/,post,תוכנית הלימודים ודגשים עבור בית הספר היסודי – כיתות א'-ח',/curriculum-drama.html,mapped-section,2015-04-10 · אמנות הדיבור
/תוכנית-הלימודים-למלאכות-יד-הרכות/,post,"סריגה, רקמה ותפירה",/curriculum-handwork.html,mapped-section,2015-03-26 · מלאכות יד
/תולדות-האומנות-והתפתחות-התודעה-האנוש/,post,תולדות האומנות והתפתחות התודעה האנושית | גוטפריד ריכטר,/news.html,mapped-section,2019-12-08 · מודעות ופרסומים
/תיאטרון-בובות-בביהס-היסודי-נגה-יצחקי/,post,תיאטרון בובות בביה&quot;ס היסודי | נגה יצחקי,/curriculum-capstone.html,mapped-section,2023-04-05 · עבודות גמר
/תיכון-רימון-קולט-ילדים-לכיתות-ט-י/,post,תיכון רימון קולט ילדים לכיתות ט' י',/news.html,mapped-section,2016-12-26 · מודעות ופרסומים
/תכנית-להכשרת-מורים-ומורות-למלאכה/,post,תכנית להכשרת מורים ומורות למלאכה,/news.html,mapped-section,2019-11-02 · מודעות ופרסומים
/תנ-ך-מבוא/,post,תנ&quot; ך &#8211; מבוא,/curriculum-literature.html,mapped-section,"2015-03-26 · תנ""ך"
/תנך-בבית-הספר-היסודי/,post,תנ&quot;ך בבית הספר היסודי,/curriculum-literature.html,mapped-section,"2015-03-26 · תנ""ך"
/תפיסות-של-מחנכים-במסגרות-חינוך-ולדורף/,post,תפיסות של מחנכים במסגרות חינוך ולדורף לגיל הרך את העבודה הרפלקטיבית  שלהם בהקשר לעבודת הצוות | עפר גן אור,/curriculum-capstone.html,mapped-section,2022-06-04 · עבודות גמר
/תקופות-בוטניקה-בכיתות-ה-ו-לצמוח-עם-היל/,post,תקופות בוטניקה בכיתות ה'-ו': לצמוח עם הילדים | ירון זנבל,/content-library.html,mapped-section,2022-03-06 · מאמרים / מודעות ופרסומים
/תקופות-הלימוד-הבלוקים-בכיתות-א-ט/,post,תקופות הלימוד (הבלוקים) בכיתות א'-ט',/content-library.html,mapped-section,2026-03-14 · מאמרים
/תרומתה-וחשיבותה-של-הוראת-השפות-הזרות-ב/,post,תרומתה וחשיבותה של הוראת השפות הזרות בכיתות א'-ב' בחינוך ולדורף | דפני ססיל ליטמן כהן,/curriculum-capstone.html,mapped-section,2021-01-04 · עבודות גמר
